step,total_reward,action,level,levels_completed,x,y,vx,vy,goal_dist,first_completion_step,event,cause,potential,alignment,alive,patience,stall,coins,kills,win,time,death,grid_solid_mean,grid_solid_std,grid_solid_min,grid_solid_max,grid_hazard_mean,grid_hazard_std,grid_hazard_min,grid_hazard_max,grid_collectible_mean,grid_collectible_std,grid_collectible_min,grid_collectible_max,grid_dijkstra_mean,grid_dijkstra_std,grid_dijkstra_min,grid_dijkstra_max,scalar_mean,scalar_std,scalar_min,scalar_max,dijkstra_val,obs_warnings
36256,0.004413532,SPRINT_R+JUMP,Mario1-1,0,5.99227430555556,8.76649305555555,0.8124999999999999,5.212499999999994,189.00786993582955,-1,,Pit,0.0015208064317703274,0.0024227258136866104,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36278,0.00429154,SPRINT_L,Mario1-1,0,6.001866319444448,8.870729166666662,0.5755208333333333,6.254166666666661,188.998177889845,-1,,Pit,0.0015147580504417445,0.0023067820747066196,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36300,0.0042313756,IDLE+JUMP,Mario1-1,0,6.009288194444449,8.992326388888884,0.4453124999999999,7.295833333333328,188.99071196134182,-1,,Pit,0.0015147580504417445,0.002246617467978922,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36322,0.0042541884,RIGHT+JUMP,Mario1-1,0,6.020616319444449,9.131284722222217,0.6796874999999999,8.337499999999995,188.97942928255685,-1,,Pit,0.001497520118951806,0.0022866682865992144,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36344,0.004186499,SPRINT_L+JUMP,Mario1-1,0,6.027994791666671,9.28760416666666,0.44270833333333326,9.379166666666661,188.97222406643533,-1,,Pit,0.001497520118951806,0.0022189787826286398,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36366,0.0042219176,RIGHT+JUMP,Mario1-1,0,6.039279513888894,9.461284722222217,0.6770833333333333,10.420833333333327,188.9612835218505,-1,,Pit,0.001497520118951806,0.0022543974383602092,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36388,0.004250754,SPRINT_R+JUMP,Mario1-1,0,6.054513888888894,9.652326388888884,0.9140624999999999,11.462499999999993,188.94580598336643,-1,,Pit,0.001497520118951806,0.0022832342293941277,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36410,0.0042743604,SPRINT_R,Mario1-1,0,6.073697916666672,9.860729166666662,1.1510416666666665,12.50416666666666,188.92635341647795,-1,,Pit,0.001497520118951806,0.0023068403930023777,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36432,0.0042767893,SPRINT_R+JUMP,Mario1-1,0,6.096831597222227,10.08649305555555,1.3880208333333333,13.545833333333325,188.90318820405568,-1,,Pit,0.0014802822768688162,0.0023265067763297833,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36454,0.004293087,RIGHT,Mario1-1,0,6.123871527777783,10.32961805555555,1.6223958333333333,14.587499999999991,188.87641608924588,-1,,Pit,0.0014802822768688162,0.0023428047023496064,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36476,0.004250623,SPRINT_L+JUMP,Mario1-1,0,6.14696180555556,10.590104166666661,1.3854166666666665,15.629166666666658,188.85348302286215,-1,,Pit,0.0014802822768688162,0.0023003407241191276,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36498,0.004224886,IDLE+JUMP,Mario1-1,0,6.167881944444449,10.867951388888883,1.2552083333333333,16.670833333333324,188.83216422575623,-1,,Pit,0.0014802822768688162,0.0022746039420751987,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36520,0.004176405,LEFT+JUMP,Mario1-1,0,6.184895833333338,11.154409722222217,1.0208333333333333,17.1875,188.81516730345444,-1,,Pit,0.0014630443453788778,0.002243360514770043,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36542,0.0041491124,LEFT,Mario1-1,0,6.1980034722222275,11.440868055555551,0.7864583333333333,17.1875,188.8025112585037,-1,,Pit,0.0014630443453788778,0.002216068080339229,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36564,0.0041210647,SPRINT_L+JUMP,Mario1-1,0,6.2071614583333385,11.727326388888885,0.5494791666666666,17.1875,188.79303545289486,-1,,Pit,0.0014630443453788778,0.002188020451917247,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36586,0.0041327784,RIGHT+JUMP,Mario1-1,0,6.22022569444445,12.01378472222222,0.7838541666666666,17.1875,188.7797748088366,-1,,Pit,0.001447016179561611,0.002215762308498475,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36608,0.0041050366,LEFT,Mario1-1,0,6.229383680555561,12.300243055555553,0.5494791666666666,17.1875,188.77085509027953,-1,,Pit,0.001447016179561611,0.002188020451917247,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36630,0.0040894374,IDLE+JUMP,Mario1-1,0,6.2363715277777825,12.586701388888887,0.41927083333333326,17.1875,188.76408093104232,-1,,Pit,0.001447016179561611,0.002172421434386741,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36652,0.0041174204,RIGHT,Mario1-1,0,6.247265625000004,12.873159722222221,0.6536458333333333,17.1875,188.75277699280446,-1,,Pit,0.001447016179561611,0.0022004041473797933,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36674,0.0019040122,SPRINT_L,Mario1-1,0,6.254210069444449,13.0,0.41666666666666663,0.0,188.74578993055556,-1,,Pit,0.0014340121150016871,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36696,0.0019170162,RIGHT,Mario1-1,0,6.2767795138888935,12.69763888888889,1.3541666666666665,-18.14166666666667,188.72346269844357,-1,,Pit,0.001447016179561611,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36718,0.0019170162,RIGHT,Mario1-1,0,6.303255208333338,12.4065625,1.5885416666666665,-17.464583333333337,188.69718277716228,-1,,Pit,0.001447016179561611,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36740,0.0019170162,IDLE,Mario1-1,0,6.3275607638888935,12.126770833333333,1.4583333333333333,-16.787500000000005,188.67248182537966,-1,,Pit,0.001447016179561611,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36762,0.0019330443,SPRINT_R,Mario1-1,0,6.355815972222227,11.858263888888889,1.6953125,-16.110416666666673,188.64423727384647,-1,,Pit,0.0014630443453788778,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36784,0.0019330443,IDLE,Mario1-1,0,6.381901041666671,11.601041666666667,1.5651041666666667,-15.433333333333339,188.6185208891411,-1,,Pit,0.0014630443453788778,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36806,0.0019330443,RIGHT+JUMP,Mario1-1,0,6.411892361111115,11.35375,1.7994791666666667,-14.837500000000006,188.5884394173716,-1,,Pit,0.0014630443453788778,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36828,0.0019330443,IDLE,Mario1-1,0,6.439713541666671,11.117743055555556,1.6692708333333335,-14.160416666666672,188.56032321958892,-1,,Pit,0.0014630443453788778,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36850,0.0019502823,SPRINT_L+JUMP,Mario1-1,0,6.4635850694444485,10.891666666666667,1.4322916666666667,-13.564583333333339,188.53644605480852,-1,,Pit,0.0014802822768688162,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36872,0.0019502823,SPRINT_R,Mario1-1,0,6.491406250000004,10.676875,1.6692708333333335,-12.887500000000005,188.50887068615143,-1,,Pit,0.0014802822768688162,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36894,0.0019502823,SPRINT_R+JUMP,Mario1-1,0,6.523177083333338,10.47201388888889,1.9062500000000002,-12.291666666666671,188.47741396218228,-1,,Pit,0.0014802822768688162,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36916,0.0019502823,SPRINT_R,Mario1-1,0,6.558897569444449,10.2784375,2.143229166666667,-11.614583333333337,188.44130813779802,-1,,Pit,0.0014802822768688162,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36938,0.0019502823,SPRINT_R,Mario1-1,0,6.598567708333338,10.096145833333335,2.3802083333333335,-10.937500000000004,188.4014568244437,-1,,Pit,0.0014802822768688162,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36960,0.0019675202,SPRINT_L,Mario1-1,0,6.634288194444449,9.92513888888889,2.143229166666667,-10.26041666666667,188.36572668136728,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36982,0.0019675202,SPRINT_R+JUMP,Mario1-1,0,6.673958333333338,9.764062500000001,2.3802083333333335,-9.664583333333336,188.32618945950927,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37004,0.0019675202,RIGHT+JUMP,Mario1-1,0,6.717534722222227,9.612916666666669,2.6145833333333335,-9.068750000000003,188.2828631728988,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37026,0.0019675202,RIGHT,Mario1-1,0,6.7650173611111155,9.473055555555558,2.8489583333333335,-8.39166666666667,188.23557705869908,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37048,0.0019675202,SPRINT_L,Mario1-1,0,6.808550347222226,9.344479166666668,2.611979166666667,-7.714583333333336,188.19176493223677,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37070,0.0019675202,SPRINT_R+JUMP,Mario1-1,0,6.856032986111115,9.227187500000001,2.8489583333333335,-7.037500000000003,188.14410418050167,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37092,0.0019675202,SPRINT_L,Mario1-1,0,6.899565972222226,9.121180555555556,2.611979166666667,-6.36041666666667,188.1004730620458,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37114,0.0019675202,IDLE+JUMP,Mario1-1,0,6.940928819444449,9.026458333333334,2.4817708333333335,-5.683333333333337,188.05907304178828,-1,,Pit,0.001497520118951806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37136,0.001984758,LEFT+JUMP,Mario1-1,0,6.978385416666671,8.943020833333334,2.2473958333333335,-5.006250000000004,188.02162321698262,-1,,Pit,0.0015147580504417445,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37158,0.0019787096,SPRINT_R+JUMP,Mario1-1,0,7.019791666666671,8.870868055555556,2.484375,-4.329166666666671,187.98025268655874,-1,,Pit,0.0015087096691131618,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37180,0.0019787096,SPRINT_L+JUMP,Mario1-1,0,7.057248263888893,8.81,2.2473958333333335,-3.6520833333333376,187.94284777597017,-1,,Pit,0.0015087096691131618,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37202,0.0019787096,RIGHT,Mario1-1,0,7.098611111111116,8.760416666666668,2.4817708333333335,-2.975000000000004,187.90154162897934,-1,,Pit,0.0015087096691131618,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37224,0.0020133215,IDLE+JUMP,Mario1-1,0,7.137803819444449,8.722118055555557,2.3515625,-2.2979166666666706,187.86240169910684,-1,,Pit,0.0015087096691131618,3.461178828977518e-05,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37246,0.0023735994,LEFT+JUMP,Mario1-1,0,7.173090277777782,8.695104166666667,2.1171875,-1.6208333333333371,187.82715718784917,-1,,Pit,0.0015087096691131618,0.0003948897363020298,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37268,0.0031573093,RIGHT,Mario1-1,0,7.2122829861111155,8.679375,2.3515625,-0.9437500000000038,187.78799072805225,-1,,Pit,0.0015087096691131618,0.001178599634101897,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37290,0.0038183082,LEFT+JUMP,Mario1-1,0,7.247569444444449,8.674930555555555,2.1171875,-0.2666666666666704,187.75271196353575,-1,,Pit,0.0015087096691131618,0.00183959864740076,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37312,0.0044852835,IDLE+JUMP,Mario1-1,0,7.2806857638888935,8.681770833333333,1.9869791666666667,0.410416666666663,187.7195839732188,-1,,Pit,0.0015087096691131618,0.0025065736137049968,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37334,0.0049150153,RIGHT,Mario1-1,0,7.317708333333338,8.705972222222222,2.221354166666667,1.4520833333333298,187.68252198216499,-1,,Pit,0.0015087096691131618,0.002936305851590788,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37356,0.0049594883,SPRINT_L+JUMP,Mario1-1,0,7.350781250000005,8.747534722222222,1.9843750000000002,2.493749999999997,187.6493885846736,-1,,Pit,0.0015087096691131618,0.0029807786208223405,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37378,0.004842602,IDLE+JUMP,Mario1-1,0,7.381684027777783,8.806458333333332,1.854166666666667,3.5354166666666638,187.61841579820822,-1,,Pit,0.0015087096691131618,0.002863892623022059,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37400,0.004711601,IDLE+JUMP,Mario1-1,0,7.410416666666672,8.882743055555554,1.7239583333333337,4.577083333333331,187.58961998033004,-1,,Pit,0.0015087096691131618,0.0027328913692086453,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37422,0.0045727994,LEFT,Mario1-1,0,7.435243055555561,8.976388888888888,1.4895833333333337,5.618749999999998,187.5647584305567,-1,,Pit,0.0015087096691131618,0.0025940898986991294,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37444,0.0044641546,IDLE,Mario1-1,0,7.457899305555561,9.087395833333332,1.3593750000000004,6.660416666666665,187.54212105795543,-1,,Pit,0.0014914717376232234,0.002502682868652325,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37466,0.0044686324,RIGHT+JUMP,Mario1-1,0,7.4844618055555605,9.215763888888887,1.5937500000000004,7.702083333333332,187.515662328265,-1,,Pit,0.0014914717376232234,0.002507160646326064,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37488,0.0044720275,RIGHT+JUMP,Mario1-1,0,7.51493055555556,9.361493055555554,1.8281250000000004,8.743749999999999,187.48541794448272,-1,,Pit,0.0014914717376232234,0.002510555801321263,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37510,0.0044751074,SPRINT_R+JUMP,Mario1-1,0,7.549348958333338,9.524583333333332,2.065104166666667,9.785416666666665,187.4512539220574,-1,,Pit,0.0014914717376232234,0.0025136358741781745,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37532,0.004477211,RIGHT,Mario1-1,0,7.587673611111116,9.705034722222221,2.299479166666667,10.82708333333333,187.41255850932325,-1,,Pit,0.0014914717376232234,0.0025157389934864854,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37554,0.0044150283,LEFT+JUMP,Mario1-1,0,7.622092013888894,9.90284722222222,2.065104166666667,11.868749999999997,187.3779331722755,-1,,Pit,0.0014914717376232234,0.002453556733176923,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37576,0.004356537,IDLE+JUMP,Mario1-1,0,7.6543402777777825,10.11802083333333,1.9348958333333337,12.910416666666663,187.34569689659747,-1,,Pit,0.0014742338955402335,0.0024123032681469623,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37598,0.004366277,RIGHT,Mario1-1,0,7.690494791666671,10.350555555555554,2.169270833333334,13.952083333333329,187.30983324585011,-1,,Pit,0.0014742338955402335,0.002422042894803371,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37620,0.004319607,LEFT+JUMP,Mario1-1,0,7.72274305555556,10.600451388888887,1.934895833333334,14.993749999999995,187.27768315452886,-1,,Pit,0.0014742338955402335,0.002375373021984752,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37642,0.0042771297,SPRINT_L+JUMP,Mario1-1,0,7.751041666666671,10.867708333333331,1.6979166666666672,16.035416666666663,187.2490050654568,-1,,Pit,0.0014742338955402335,0.0023328957828193863,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
