step,total_reward,action,level,x,y,vx,vy,goal_dist,event,cause,movement,coins,kills,win,time,death
874951,0.0043219924,RIGHT+JUMP,0,5.046875,13.592326388888887,9.687499999999998,-7.26770833333334,30.953125,,,0.02018229166666652,0.0,0.0,0.0,0,0.0
874962,0.004136092,LEFT,0,5.201388888888889,13.482048611111109,9.270833333333332,-6.616666666666673,30.79861111111111,,,0.01931423611111116,0.0,0.0,0.0,0,0.0
874973,0.004077993,JUMP,0,5.353732638888889,13.382621527777776,9.140624999999998,-5.965625000000006,30.64626736111111,,,0.01904296875,0.0,0.0,0.0,0,0.0
874984,0.004263877,RIGHT+JUMP,0,5.513020833333334,13.294045138888887,9.557291666666664,-5.314583333333339,30.486979166666664,,,0.019911024305555802,0.0,0.0,0.0,0,0.0
874995,0.004449761,RIGHT,0,5.679253472222223,13.216319444444443,9.97395833333333,-4.6635416666666725,30.32074652777778,,,0.020779079861110716,0.0,0.0,0.0,0,0.0
875006,0.0047285785,RUN+RIGHT,0,5.855902777777779,13.149444444444443,10.59895833333333,-4.0125000000000055,30.14409722222222,,,0.022081163194444642,0.0,0.0,0.0,0,0.0
875017,0.004542671,LEFT,0,6.025607638888889,13.093420138888888,10.182291666666664,-3.361458333333339,29.97439236111111,,,0.02121310763888884,0.0,0.0,0.0,0,0.0
875028,0.004484565,IDLE,0,6.193142361111112,13.048246527777776,10.05208333333333,-2.7104166666666725,29.80685763888889,,,0.02094184027777768,0.0,0.0,0.0,0,0.0
875039,0.00442646,JUMP,0,6.358506944444445,13.013923611111109,9.921874999999996,-2.059375000000006,29.641493055555557,,,0.02067057291666652,0.0,0.0,0.0,0,0.0
875050,0.0046123327,RIGHT+JUMP,0,6.530815972222222,12.990451388888886,10.338541666666663,-1.4083333333333394,29.46918402777778,,,0.02153862847222232,0.0,0.0,0.0,0,0.0
875061,0.004554229,RUN+LEFT,0,6.700954861111111,12.977829861111108,10.208333333333329,-0.7572916666666728,29.29904513888889,,,0.02126736111111116,0.0,0.0,0.0,0,0.0
875072,0.0043683294,LEFT,0,6.864149305555555,12.976059027777774,9.791666666666663,-0.10625000000000617,29.135850694444443,,,0.020399305555555802,0.0,0.0,0.0,0,0.0
875083,0.0043102284,JUMP,0,7.025173611111111,12.985138888888885,9.661458333333329,0.5447916666666605,28.97482638888889,,,0.020128038194444198,0.0,0.0,0.0,0,0.0
875094,0.004589046,RUN+RIGHT,0,7.196614583333333,13.011579861111107,10.286458333333329,1.586458333333327,28.803385416666668,,,0.02143012152777768,0.0,0.0,0.0,0,0.0
875105,0.004530946,IDLE,0,7.365885416666666,13.05538194444444,10.156249999999995,2.6281249999999936,28.634114583333336,,,0.02115885416666652,0.0,0.0,0.0,0,0.0
875116,0.0047168205,RIGHT+JUMP,0,7.542100694444444,13.116545138888885,10.57291666666666,3.6697916666666606,28.457899305555557,,,0.02202690972222232,0.0,0.0,0.0,0,0.0
875127,0.004995637,RUN+RIGHT+JUMP,0,7.728732638888888,13.19506944444444,11.19791666666666,4.7114583333333275,28.27126736111111,,,0.023328993055555802,0.0,0.0,0.0,0,0.0
875138,0.004937539,IDLE,0,7.913194444444444,13.290954861111107,11.067708333333327,5.7531249999999945,28.086805555555557,,,0.023057725694444198,0.0,0.0,0.0,0,0.0
875149,0.004751647,LEFT+JUMP,0,8.090711805555555,13.404201388888884,10.65104166666666,6.7947916666666615,27.909288194444443,,,0.022189670138889284,0.0,0.0,0.0,0,0.0
875160,0.004693551,JUMP,0,8.266059027777777,13.534809027777772,10.520833333333327,7.836458333333328,27.73394097222222,,,0.02191840277777768,0.0,0.0,0.0,0,0.0
875171,0.004635456,RUN+LEFT+JUMP,0,8.43923611111111,13.682777777777773,10.390624999999993,8.878124999999995,27.56076388888889,,,0.02164713541666652,0.0,0.0,0.0,0,0.0
875182,0.0045773615,RUN+LEFT,0,8.610243055555555,13.848107638888884,10.260416666666659,9.919791666666661,27.389756944444443,,,0.021375868055555802,0.0,0.0,0.0,0,0.0
875193,0.004391474,LEFT,0,8.774305555555555,14.030798611111106,9.843749999999993,10.961458333333328,27.225694444444443,,,0.0205078125,0.0,0.0,0.0,0,0.0
875204,0.004670293,RUN+RIGHT,0,8.948784722222221,14.218298611111106,10.468749999999993,11.25,27.05121527777778,,,0.021809895833333037,0.0,0.0,0.0,0,0.0
875215,0.0049491124,RUN+RIGHT,0,9.133680555555555,14.405798611111106,11.093749999999993,11.25,26.866319444444443,,,0.023111979166666963,0.0,0.0,0.0,0,0.0
875226,0.004763227,LEFT,0,9.311631944444445,14.593298611111106,10.677083333333327,11.25,26.688368055555557,,,0.022243923611110716,0.0,0.0,0.0,0,0.0
875237,0.004705136,RUN+LEFT+JUMP,0,9.487413194444445,14.780798611111106,10.546874999999993,11.25,26.512586805555557,,,0.02197265625,0.0,0.0,0.0,0,0.0
875248,0.004647046,JUMP,0,9.661024305555555,14.968298611111106,10.416666666666659,11.25,26.338975694444443,,,0.021701388888889284,0.0,0.0,0.0,0,0.0
875259,0.0045889565,RUN+LEFT,0,9.832465277777777,15.155798611111106,10.286458333333325,11.25,26.16753472222222,,,0.02143012152777768,0.0,0.0,0.0,0,0.0
875270,0.0045308676,IDLE,0,10.00173611111111,15.343298611111106,10.156249999999991,11.25,25.99826388888889,,,0.02115885416666652,0.0,0.0,0.0,0,0.0
875281,0.0044727796,RUN+LEFT+JUMP,0,10.168836805555555,15.530798611111106,10.026041666666657,11.25,25.831163194444443,,,0.020887586805555802,0.0,0.0,0.0,0,0.0
875292,1.0749645,LEFT+JUMP,0,10.328993055555555,15.718298611111106,9.609374999999991,11.25,25.671006944444443,,,0.02001953125,5.0,0.0,0.0,0,0.0
875303,0.0042287996,JUMP,0,10.486979166666666,15.905798611111106,9.479166666666657,11.25,25.513020833333336,,,0.019748263888888395,0.0,0.0,0.0,0,0.0
875314,0.0040429137,LEFT+JUMP,0,10.638020833333332,16.0,9.062499999999991,0.0,25.361979166666668,,,0.01888020833333348,0.0,0.0,0.0,0,0.0
875325,0.0035782077,LEFT+JUMP,0,10.771701388888888,15.749131944444445,8.020833333333325,-15.052083333333334,25.228298611111114,,,0.016710069444444198,0.0,0.0,0.0,0,0.0
875336,0.0037640855,RIGHT,0,10.912326388888888,15.509114583333334,8.437499999999991,-14.401041666666668,25.087673611111114,,,0.017578125,0.0,0.0,0.0,0,0.0
875347,0.0037059952,RUN+LEFT,0,11.050781249999998,15.279947916666668,8.307291666666657,-13.750000000000002,24.94921875,,,0.017306857638889284,0.0,0.0,0.0,0,0.0
875358,0.0035201125,LEFT+JUMP,0,11.182291666666664,15.061475694444445,7.89062499999999,-13.108333333333336,24.817708333333336,,,0.016438802083333037,0.0,0.0,0.0,0,0.0
875369,0.0033342284,LEFT,0,11.306857638888886,14.853854166666666,7.473958333333323,-12.45729166666667,24.693142361111114,,,0.015570746527777679,0.0,0.0,0.0,0,0.0
875380,1.0742781,RUN+RIGHT,0,11.441840277777775,14.657083333333333,8.098958333333323,-11.806250000000004,24.558159722222225,,,0.01687282986111116,5.0,0.0,0.0,0,0.0
875391,0.0035549249,RUN+LEFT,0,11.574652777777775,14.471163194444443,7.96874999999999,-11.155208333333338,24.425347222222225,,,0.0166015625,0.0,0.0,0.0,0,0.0
875402,0.0038337242,RUN+RIGHT,0,11.717881944444441,14.296093749999999,8.59374999999999,-10.504166666666672,24.282118055555557,,,0.01790364583333348,0.0,0.0,0.0,0,0.0
875413,0.0037756204,RUN+LEFT,0,11.858940972222218,14.131874999999999,8.463541666666655,-9.853125000000006,24.141059027777782,,,0.017632378472221877,0.0,0.0,0.0,0,0.0
875424,0.0035897284,LEFT,0,11.993055555555552,13.978506944444444,8.04687499999999,-9.20208333333334,24.00694444444445,,,0.01676432291666652,0.0,0.0,0.0,0,0.0
875435,0.003775589,RIGHT,0,12.134114583333329,13.835989583333333,8.463541666666655,-8.551041666666674,23.86588541666667,,,0.01763237847222232,0.0,0.0,0.0,0,0.0
875446,0.003961449,RIGHT,0,12.28211805555555,13.704322916666667,8.880208333333321,-7.900000000000007,23.71788194444445,,,0.01850043402777768,0.0,0.0,0.0,0,0.0
875457,0.004147308,RIGHT,0,12.437065972222216,13.583506944444444,9.296874999999988,-7.24895833333334,23.562934027777786,,,0.019368489583333037,0.0,0.0,0.0,0,0.0
875468,0.00396142,LEFT+JUMP,0,12.585069444444438,13.473385416666666,8.880208333333321,-6.607291666666673,23.414930555555564,,,0.01850043402777768,0.0,0.0,0.0,0,0.0
875479,0.0042402153,RUN+RIGHT+JUMP,0,12.743489583333327,13.374114583333332,9.505208333333321,-5.956250000000006,23.25651041666667,,,0.019802517361111605,0.0,0.0,0.0,0,0.0
875490,0.0041821213,IDLE,0,12.899739583333327,13.285694444444443,9.374999999999988,-5.305208333333339,23.10026041666667,,,0.01953125,0.0,0.0,0.0,0,0.0
875501,0.003996242,LEFT,0,13.049045138888882,13.208124999999999,8.958333333333321,-4.654166666666672,22.950954861111118,,,0.018663194444444198,0.0,0.0,0.0,0,0.0
875512,0.0038103631,LEFT,0,13.191406249999993,13.14140625,8.541666666666655,-4.003125000000005,22.808593750000007,,,0.01779513888888884,0.0,0.0,0.0,0,0.0
875523,0.0036244863,LEFT,0,13.326822916666659,13.085538194444444,8.12499999999999,-3.3520833333333386,22.673177083333343,,,0.016927083333333037,0.0,0.0,0.0,0,0.0
875534,0.0034386106,LEFT,0,13.45529513888888,13.040520833333334,7.708333333333322,-2.701041666666672,22.54470486111112,,,0.01605902777777768,0.0,0.0,0.0,0,0.0
875545,0.0037174125,RUN+RIGHT,0,13.59418402777777,13.006354166666666,8.333333333333321,-2.0500000000000056,22.40581597222223,,,0.017361111111111605,0.0,0.0,0.0,0,0.0
875556,0.0035315382,LEFT+JUMP,0,13.726128472222214,12.983038194444443,7.9166666666666545,-1.398958333333339,22.273871527777786,,,0.016493055555555358,0.0,0.0,0.0,0,0.0
875567,0.0038103403,RUN+RIGHT,0,13.868489583333325,12.970572916666665,8.541666666666654,-0.7479166666666724,22.131510416666675,,,0.01779513888888884,0.0,0.0,0.0,0,0.0
875578,0.0040891427,RUN+RIGHT,0,14.021267361111102,12.968958333333331,9.166666666666654,-0.09687500000000582,21.9787326388889,,,0.019097222222221877,0.0,0.0,0.0,0,0.0
875589,0.0039032653,LEFT+JUMP,0,14.167100694444436,12.978194444444442,8.749999999999988,0.5541666666666608,21.832899305555564,,,0.018229166666666963,0.0,0.0,0.0,0,0.0
875600,0.0037173894,LEFT+JUMP,0,14.305989583333325,13.004791666666664,8.333333333333321,1.5958333333333274,21.694010416666675,,,0.01736111111111116,0.0,0.0,0.0,0,0.0
875611,0.003531515,LEFT+JUMP,0,14.43793402777777,13.048749999999997,7.9166666666666545,2.637499999999994,21.56206597222223,,,0.016493055555555802,0.0,0.0,0.0,0,0.0
875622,0.003473426,IDLE,0,14.567708333333325,13.110069444444441,7.7864583333333215,3.679166666666661,21.432291666666675,,,0.016221788194444198,0.0,0.0,0.0,0,0.0
875633,0.0032875533,LEFT,0,14.690538194444436,13.188749999999997,7.3697916666666545,4.720833333333328,21.309461805555564,,,0.01535373263888884,0.0,0.0,0.0,0,0.0
875644,0.0034734185,RIGHT,0,14.820312499999991,13.284791666666663,7.7864583333333215,5.762499999999995,21.179687500000007,,,0.016221788194444642,0.0,0.0,0.0,0,0.0
875655,0.0034153315,IDLE,0,14.947916666666657,13.39819444444444,7.6562499999999885,6.804166666666662,21.052083333333343,,,0.015950520833333037,0.0,0.0,0.0,0,0.0
875666,0.0033572454,IDLE,0,15.073350694444434,13.52895833333333,7.526041666666655,7.845833333333329,20.926649305555564,,,0.01567925347222232,0.0,0.0,0.0,0,0.0
875677,0.0036360435,RUN+RIGHT,0,15.209201388888879,13.67708333333333,8.151041666666655,8.887499999999996,20.79079861111112,,,0.016981336805555358,0.0,0.0,0.0,0,0.0
875688,0.003577956,IDLE,0,15.342881944444434,13.842569444444441,8.020833333333321,9.929166666666662,20.657118055555564,,,0.016710069444444642,0.0,0.0,0.0,0,0.0
875699,0.0035198694,IDLE,0,15.4743923611111,14.025416666666663,7.8906249999999885,10.970833333333328,20.5256076388889,,,0.016438802083333037,0.0,0.0,0.0,0,0.0
875710,0.0033339993,LEFT,0,15.598958333333321,14.212916666666663,7.4739583333333215,11.25,20.40104166666668,,,0.015570746527777679,0.0,0.0,0.0,0,0.0
875721,0.0035198617,RIGHT,0,15.730468749999988,14.400416666666663,7.8906249999999885,11.25,20.269531250000014,,,0.016438802083333037,0.0,0.0,0.0,0,0.0
875732,0.0037986578,RUN+RIGHT+JUMP,0,15.872395833333321,14.587916666666663,8.51562499999999,11.25,20.12760416666668,,,0.017740885416666963,0.0,0.0,0.0,0,0.0
875743,0.0040774536,RUN+RIGHT,0,16.02473958333332,14.775416666666663,9.14062499999999,11.25,19.97526041666668,,,0.01904296875,0.0,0.0,0.0,0,0.0
875754,0.0043562423,RUN+RIGHT+JUMP,0,16.18749999999999,14.962916666666663,9.76562499999999,11.25,19.81250000000001,,,0.02034505208333348,0.0,0.0,0.0,0,0.0
875765,0.00463503,RUN+RIGHT+JUMP,0,16.36067708333332,15.150416666666663,10.39062499999999,11.25,19.63932291666668,,,0.02164713541666652,0.0,0.0,0.0,0,0.0
875776,0.0045769364,JUMP,0,16.531684027777764,15.337916666666663,10.260416666666655,11.25,19.468315972222236,,,0.021375868055555358,0.0,0.0,0.0,0,0.0
875787,0.0045188437,RUN+LEFT+JUMP,0,16.70052083333332,15.525416666666663,10.130208333333321,11.25,19.29947916666668,,,0.021104600694444642,0.0,0.0,0.0,0,0.0
875798,0.0047046994,RIGHT,0,16.87630208333332,15.712916666666663,10.546874999999988,11.25,19.12369791666668,,,0.02197265625,0.0,0.0,0.0,0,0.0
875809,0.0046466086,RUN+LEFT,0,17.049913194444432,15.900416666666663,10.416666666666654,11.25,18.950086805555568,,,0.02170138888888884,0.0,0.0,0.0,0,0.0
875820,0.004460737,LEFT+JUMP,0,17.2165798611111,16.0,9.999999999999988,0.0,18.7834201388889,,,0.02083333333333348,0.0,0.0,0.0,0,0.0
875831,0.004344556,JUMP,0,17.37890624999999,15.749131944444445,9.739583333333321,-15.052083333333334,18.62109375000001,,,0.02029079861111116,0.0,0.0,0.0,0,0.0
875842,0.0045304033,RIGHT,0,17.54817708333332,15.509114583333334,10.156249999999988,-14.401041666666668,18.45182291666668,,,0.02115885416666652,0.0,0.0,0.0,0,0.0
875853,0.0044723065,JUMP,0,17.715277777777764,15.279791666666668,10.026041666666654,-13.759375000000002,18.284722222222236,,,0.020887586805555358,0.0,0.0,0.0,0,0.0
875864,0.0044142017,RUN+LEFT+JUMP,0,17.880208333333318,15.061319444444445,9.89583333333332,-13.108333333333336,18.119791666666682,,,0.020616319444444198,0.0,0.0,0.0,0,0.0
875875,0.00460004,RIGHT,0,18.052083333333318,14.853697916666667,10.312499999999986,-12.45729166666667,17.947916666666682,,,0.021484375,0.0,0.0,0.0,0,0.0
875886,0.004878808,RUN+RIGHT,0,18.234374999999986,14.656927083333333,10.937499999999986,-11.806250000000004,17.765625000000014,,,0.02278645833333348,0.0,0.0,0.0,0,0.0
875897,0.004820705,IDLE,0,18.414496527777764,14.471006944444444,10.807291666666652,-11.155208333333338,17.585503472222236,,,0.02251519097222232,0.0,0.0,0.0,0,0.0
875908,0.004762604,RUN+LEFT,0,18.592447916666654,14.295937499999999,10.677083333333318,-10.504166666666672,17.407552083333346,,,0.02224392361111116,0.0,0.0,0.0,0,0.0
875919,0.0049484414,RIGHT+JUMP,0,18.777343749999986,14.1315625,11.093749999999984,-9.862500000000006,17.222656250000014,,,0.02311197916666652,0.0,0.0,0.0,0,0.0
875930,0.0048903422,RUN+LEFT,0,18.96006944444443,13.978038194444444,10.96354166666665,-9.21145833333334,17.03993055555557,,,0.022840711805555358,0.0,0.0,0.0,0,0.0
875941,0.0047044544,LEFT,0,19.13585069444443,13.835364583333334,10.546874999999984,-8.560416666666674,16.86414930555557,,,0.02197265625,0.0,0.0,0.0,0,0.0
875952,0.0048902775,RIGHT+JUMP,0,19.31857638888887,13.703385416666666,10.96354166666665,-7.918750000000007,16.68142361111113,,,0.022840711805555358,0.0,0.0,0.0,0,0.0
875963,0.004832168,IDLE,0,19.499131944444425,13.582256944444444,10.833333333333316,-7.26770833333334,16.500868055555575,,,0.022569444444444198,0.0,0.0,0.0,0,0.0
875974,0.00477406,RUN+LEFT,0,19.677517361111093,13.471979166666666,10.703124999999982,-6.616666666666673,16.322482638888907,,,0.02229817708333348,0.0,0.0,0.0,0,0.0
875985,0.0045881825,LEFT,0,19.848958333333314,13.372552083333332,10.286458333333316,-5.965625000000006,16.151041666666686,,,0.02143012152777768,0.0,0.0,0.0,0,0.0
875996,0.004866931,RUN+RIGHT,0,20.030815972222204,13.283975694444443,10.911458333333316,-5.314583333333339,15.969184027777796,,,0.02273220486111116,0.0,0.0,0.0,0,0.0
876007,0.005145678,RUN+RIGHT+JUMP,0,20.223090277777757,13.206249999999999,11.536458333333316,-4.6635416666666725,15.776909722222243,,,0.024034288194444198,0.0,0.0,0.0,0,0.0
876018,0.0049598045,LEFT+JUMP,0,20.408420138888868,13.139375,11.11979166666665,-4.0125000000000055,15.591579861111132,,,0.02316623263888884,0.0,0.0,0.0,0,0.0
876029,0.0052385502,RUN+RIGHT,0,20.604166666666647,13.083350694444444,11.74479166666665,-3.361458333333339,15.395833333333353,,,0.02446831597222232,0.0,0.0,0.0,0,0.0
876040,0.0055172904,RUN+RIGHT,0,20.81032986111109,13.038177083333332,12.36979166666665,-2.7104166666666725,15.18967013888891,,,0.025770399305555358,0.0,0.0,0.0,0,0.0
876051,0.005703106,RIGHT+JUMP,0,21.02343749999998,13.003854166666665,12.786458333333316,-2.059375000000006,14.976562500000021,,,0.02663845486111116,0.0,0.0,0.0,0,0.0
876062,0.005517234,LEFT,0,21.22960069444442,12.980381944444442,12.36979166666665,-1.4083333333333394,14.770399305555578,,,0.025770399305555358,0.0,0.0,0.0,0,0.0
876073,0.0054591317,RUN+LEFT,0,21.433593749999975,12.967760416666664,12.239583333333316,-0.7572916666666728,14.566406250000025,,,0.025499131944444198,0.0,0.0,0.0,0,0.0
876084,0.005644949,RIGHT+JUMP,0,21.644531249999975,12.96598958333333,12.656249999999982,-0.10625000000000617,14.355468750000025,,,0.0263671875,0.0,0.0,0.0,0,0.0
876095,0.005830763,RIGHT,0,21.862413194444418,12.975069444444442,13.072916666666648,0.5447916666666605,14.137586805555582,,,0.027235243055555358,0.0,0.0,0.0,0,0.0
876106,0.006109496,RUN+RIGHT,0,22.09071180555553,13.001510416666664,13.697916666666648,1.586458333333327,13.909288194444471,,,0.02853732638888884,0.0,0.0,0.0,0,0.0
876117,0.0060513946,RUN+LEFT+JUMP,0,22.31684027777775,13.045312499999996,13.567708333333314,2.6281249999999936,13.68315972222225,,,0.02826605902777768,0.0,0.0,0.0,0,0.0
876128,0.0063301167,RUN+RIGHT,0,22.55338541666664,13.106475694444441,14.192708333333314,3.6697916666666606,13.44661458333336,,,0.02956814236111116,0.0,0.0,0.0,0,0.0
876139,0.0066088364,RUN+RIGHT,0,22.800347222222193,13.184999999999997,14.817708333333314,4.7114583333333275,13.199652777777807,,,0.030870225694444198,0.0,0.0,0.0,0,0.0
876150,0.006887555,RUN+RIGHT+JUMP,0,23.057725694444414,13.280885416666663,15.442708333333314,5.7531249999999945,12.942274305555586,,,0.03217230902777768,0.0,0.0,0.0,0,0.0
876161,1.0772387,JUMP,0,23.312934027777747,13.39413194444444,15.31249999999998,6.7947916666666615,12.687065972222253,,,0.03190104166666652,5.0,0.0,0.0,0,0.0
876172,0.0071081393,RUN+RIGHT,0,23.578559027777747,13.524739583333329,15.93749999999998,7.836458333333328,12.421440972222253,,,0.033203125,0.0,0.0,0.0,0,0.0
876183,0.0070500206,RUN+LEFT,0,23.842013888888857,13.672708333333329,15.807291666666647,8.878124999999995,12.157986111111143,,,0.03293185763888884,0.0,0.0,0.0,0,0.0
876194,0.0073287245,RUN+RIGHT,0,24.115885416666636,13.83803819444444,16.432291666666647,9.919791666666661,11.884114583333364,,,0.03423394097222232,0.0,0.0,0.0,0,0.0
876205,0.0075145117,RIGHT+JUMP,0,24.396701388888857,14.020729166666662,16.848958333333314,10.961458333333328,11.603298611111143,,,0.03510199652777768,0.0,0.0,0.0,0,0.0
876216,0.0073286397,LEFT+JUMP,0,24.670572916666636,14.208229166666662,16.432291666666647,11.25,11.329427083333364,,,0.03423394097222232,0.0,0.0,0.0,0,0.0
876227,0.007514429,RIGHT,0,24.951388888888857,14.395729166666662,16.848958333333314,11.25,11.048611111111143,,,0.03510199652777768,0.0,0.0,0.0,0,0.0
876238,0.0077002174,RIGHT,0,25.239149305555525,14.583229166666662,17.265624999999982,11.25,10.760850694444475,,,0.03597005208333348,0.0,0.0,0.0,0,0.0
876249,0.0075143534,LEFT+JUMP,0,25.519965277777747,14.770729166666662,16.848958333333314,11.25,10.480034722222253,,,0.03510199652777768,0.0,0.0,0.0,0,0.0
876260,0.007456246,JUMP,0,25.79861111111108,14.958229166666662,16.718749999999982,11.25,10.201388888888921,,,0.03483072916666652,0.0,0.0,0.0,0,0.0
876271,0.0073981406,RUN+LEFT+JUMP,0,26.07508680555552,15.145729166666662,16.58854166666665,11.25,9.924913194444478,,,0.03455946180555536,0.0,0.0,0.0,0,0.0
876282,1.0776819,IDLE,0,26.349392361111075,15.333229166666662,16.458333333333318,11.25,9.650607638888925,,,0.0342881944444442,5.0,0.0,0.0,0,0.0
876293,0.0076186904,RUN+RIGHT+JUMP,0,26.634114583333297,15.520729166666662,17.083333333333318,11.25,9.365885416666703,,,0.03559027777777768,0.0,0.0,0.0,0,0.0
876304,0.0078044506,RIGHT,0,26.925781249999964,15.708229166666662,17.499999999999986,11.25,9.074218750000036,,,0.03645833333333348,0.0,0.0,0.0,0,0.0
876315,0.007746323,JUMP,0,27.215277777777743,15.895729166666662,17.369791666666654,11.25,8.784722222222257,,,0.03618706597222232,0.0,0.0,0.0,0,0.0
876326,0.007932092,RIGHT+JUMP,0,27.511718749999964,16.0,17.78645833333332,0.0,8.488281250000036,,,0.03705512152777768,0.0,0.0,0.0,0,0.0
876337,0.008861125,RIGHT+JUMP,0,27.842881944444407,15.749131944444445,19.869791666666654,-15.052083333333334,8.157118055555593,,,0.04139539930555536,0.0,0.0,0.0,0,0.0
876348,0.008803006,RUN+LEFT+JUMP,0,28.171874999999964,15.509114583333334,19.73958333333332,-14.401041666666668,7.8281250000000355,,,0.04112413194444464,0.0,0.0,0.0,0,0.0
876359,0.00874489,RUN+LEFT,0,28.498697916666632,15.279947916666668,19.60937499999999,-13.750000000000002,7.501302083333368,,,0.04085286458333348,0.0,0.0,0.0,0,0.0
876370,0.008930657,RIGHT,0,28.832465277777743,15.061631944444446,20.026041666666657,-13.098958333333336,7.167534722222257,,,0.04172092013888884,0.0,0.0,0.0,0,0.0
876381,0.008872544,JUMP,0,29.164062499999964,14.854010416666668,19.895833333333325,-12.45729166666667,6.8359375000000355,,,0.04144965277777768,0.0,0.0,0.0,0,0.0
876392,0.00868669,LEFT+JUMP,0,29.488715277777743,14.657083333333334,19.479166666666657,-11.815625000000004,6.511284722222257,,,0.04058159722222232,0.0,0.0,0.0,0,0.0
876403,0.008500839,LEFT+JUMP,0,29.806423611111075,14.470850694444445,19.06249999999999,-11.173958333333339,6.193576388888925,,,0.03971354166666652,0.0,0.0,0.0,0,0.0
876414,0.008442735,RUN+LEFT,0,30.121961805555518,14.295468750000001,18.932291666666657,-10.522916666666672,5.878038194444482,,,0.03944227430555536,0.0,0.0,0.0,0,0.0
876425,0.00825689,LEFT+JUMP,0,30.430555555555518,14.130781250000002,18.51562499999999,-9.881250000000007,5.569444444444482,,,0.03857421875,0.0,0.0,0.0,0,0.0
876436,0.008442665,RIGHT+JUMP,0,30.74609374999996,13.976788194444445,18.932291666666657,-9.239583333333341,5.253906250000039,,,0.03944227430555536,0.0,0.0,0.0,0,0.0
876447,0.008256826,LEFT,0,31.05468749999996,13.833645833333334,18.51562499999999,-8.588541666666675,4.945312500000039,,,0.03857421875,0.0,0.0,0.0,0,0.0
876458,0.008535506,RUN+RIGHT,0,31.37369791666663,13.701354166666667,19.14062499999999,-7.937500000000008,4.626302083333371,,,0.03987630208333348,0.0,0.0,0.0,0,0.0
876469,0.008349671,LEFT,0,31.68576388888885,13.579913194444444,18.72395833333332,-7.286458333333341,4.31423611111115,,,0.03900824652777768,0.0,0.0,0.0,0,0.0
876480,0.00829158,JUMP,0,31.995659722222182,13.469166666666666,18.59374999999999,-6.644791666666674,4.004340277777818,,,0.03873697916666652,0.0,0.0,0.0,0,0.0
876491,0.00847736,RIGHT+JUMP,0,32.31249999999996,13.369270833333333,19.010416666666657,-5.9937500000000075,3.6875000000000426,,,0.03960503472222188,0.0,0.0,0.0,0,0.0
876502,0.008291531,LEFT,0,32.62239583333329,13.280225694444445,18.59374999999999,-5.3427083333333405,3.377604166666707,,,0.03873697916666696,0.0,0.0,0.0,0,0.0
876513,0.0081057055,LEFT,0,32.92534722222218,13.202031250000001,18.17708333333332,-4.6916666666666735,3.074652777777821,,,0.037868923611110716,0.0,0.0,0.0,0,0.0
876524,0.0079198815,LEFT,0,33.22135416666662,13.1346875,17.760416666666654,-4.040625000000007,2.7786458333333783,,,0.03700086805555536,0.0,0.0,0.0,0,0.0
876535,0.0078618005,IDLE,0,33.51519097222218,13.078194444444444,17.63020833333332,-3.38958333333334,2.484809027777821,,,0.03672960069444464,0.0,0.0,0.0,0,0.0
876546,0.008047586,RIGHT,0,33.81597222222218,13.032552083333332,18.04687499999999,-2.7385416666666735,2.184027777777821,,,0.03759765625,0.0,0.0,0.0,0,0.0
876557,0.007861768,LEFT+JUMP,0,34.109809027777736,12.997760416666665,17.63020833333332,-2.087500000000007,1.890190972222264,,,0.03672960069444464,0.0,0.0,0.0,0,0.0
876568,0.008140441,RUN+RIGHT+JUMP,0,34.41406249999996,12.973819444444443,18.25520833333332,-1.4364583333333405,1.5859375000000426,,,0.03803168402777768,0.0,0.0,0.0,0,0.0
876579,0.008082349,JUMP,0,34.71614583333329,12.960729166666665,18.12499999999999,-0.7854166666666739,1.283854166666707,,,0.03776041666666696,0.0,0.0,0.0,0,0.0
876590,0.008268122,RIGHT,0,35.02517361111107,12.958489583333332,18.541666666666657,-0.13437500000000724,0.9748263888889284,,,0.03862847222222232,0.0,0.0,0.0,0,0.0
876601,0.008453894,RIGHT+JUMP,0,35.34114583333329,12.967100694444444,18.958333333333325,0.5166666666666594,0.6588541666667069,,,0.03949652777777768,0.0,0.0,0.0,0,0.0
876612,0.008639671,RIGHT+JUMP,0,35.66406249999996,12.993072916666666,19.374999999999993,1.558333333333326,0.33593750000004263,,,0.04036458333333304,0.0,0.0,0.0,0,0.0
876623,0.008918346,RUN+RIGHT,0,35.99739583333329,13.036406249999999,19.999999999999993,2.5999999999999925,0.0026041666667069308,,,0.04166666666666696,0.0,0.0,0.0,0,0.0
876634,6.967441e-05,LEFT,0,36.0,13.097100694444443,0.0,3.6416666666666595,0.0,,,0.00032552083333836634,0.0,0.0,0.0,0,0.0
876645,-0.0010701965,JUMP,0,36.0,13.175156249999999,0.0,4.6833333333333265,0.0,,,-0.005,0.0,0.0,0.0,0,0.0
876656,-0.0013488907,RUN+RIGHT,0,36.010416666666664,13.270572916666666,0.625,5.724999999999993,0.010416666666664298,,,-0.006302083333333037,0.0,0.0,0.0,0,0.0
876667,-0.0012908265,IDLE,0,36.01866319444444,13.383350694444443,0.49479166666666663,6.76666666666666,0.018663194444442865,,,-0.006030815972222321,0.0,0.0,0.0,0,0.0
